281.06995884773664 0.31390134529148384
282.71604938271605 1.6143497757847562
286.8312757201646 3.183856502242154
287.65432098765433 4.7533632286995555
291.76954732510285 6.143497757847538
293.41563786008226 7.937219730941706
297.5308641975309 9.641255605381165
298.3539094650206 11.255605381165921
301.6460905349794 12.780269058295964
305.761316872428 14.30493273542601
305.761316872428 15.964125560538118
308.2304526748971 17.80269058295964
313.1687242798354 19.103139013452918
313.9917695473251 20.35874439461883
317.28395061728395 21.748878923766817
319.75308641975306 23.1390134529148
322.2222222222222 24.484304932735427
327.1604938271605 25.829596412556054
331.275720164609 27.13004484304933
335.3909465020576 28.071748878923767
342.798353909465 28.968609865470853
349.3827160493827 29.55156950672646
358.43621399176953 29.86547085201794
369.13580246913585 29.64125560538117
379.0123456790123 29.46188340807175
385.59670781893004 29.14798206278027
395.47325102880666 28.789237668161434
405.3497942386831 27.847533632286996
415.22633744855966 26.905829596412556
423.4567901234568 26.09865470852018
434.97942386831267 25.067264573991032
443.20987654320993 23.81165919282511
448.14814814814815 22.959641255605383
453.0864197530864 22.017937219730943
458.84773662551436 21.210762331838566
464.60905349794234 20.134529147982065
472.8395061728395 19.14798206278027
475.30864197530866 18.295964125560538
481.8930041152263 17.44394618834081
489.3004115226337 16.09865470852018
497.53086419753083 14.663677130044846
504.1152263374486 13.45291479820628
513.1687242798354 12.062780269058297
520.5761316872428 10.852017937219731
525.5144032921811 9.910313901345294
532.9218106995885 8.923766816143502
538.6831275720165 7.713004484304932
545.2674897119341 6.367713004484305
553.4979423868313 5.067264573991036
555.9670781893003 4.08071748878924
567.4897119341564 3.094170403587448
577.3662551440328 2.1076233183856523
588.8888888888888 1.4798206278026953
595.4732510288065 0.9417040358744373
606.9958847736625 0.5829596412556057
616.8724279835391 0.1345291479820645
629.2181069958848 -0.044843049327354834
